ID,Group,SelfMorality,SelfAbility,SelfSociability,SelfSolvingPuzzles,SelfTeamCollab,Enjoyment,Enjoyment_GroupSpecificity,Difficulty,Difficulty_GroupSpecificity,Difficulty_Mastermind,Enjoyment_Mastermind,TeamCollab_Mastermind,SkillComp_Mastermind,SelfParticipation_Mastermind,PerceivedSolveTime_Mastermind,Difficulty_ColoredLetters,Enjoyment_ColoredLetters,TeamCollab_ColoredLetters,SkillComp_ColoredLetters,SelfParticipation_ColoredLetters,PerceivedSolveTime_ColoredLetters,Difficulty_Cables,Enjoyment_Cables,TeamCollab_Cables,SkillComp_Cables,SelfParticipation_Cables,PerceivedSolveTime_Cables,Difficulty_FlyerCipher,Enjoyment_FlyerCipher,TeamCollab_FlyerCipher,SkillComp_FlyerCipher,SelfParticipation_FlyerCipher,PerceivedSolveTime_FlyerCipher,Difficulty_Myspace,Enjoyment_Myspace,TeamCollab_Myspace,SkillComp_Myspace,SelfParticipation_Myspace,PerceivedSolveTime_Myspace,Difficulty_Maze,Enjoyment_Maze,TeamCollab_Maze,SkillComp_Maze,SelfParticipation_Maze,PerceivedSolveTime_Maze,Teammate,Morality,Ability,Sociability,Like,Closeness,Similar,GoodNews,BadNews,LikeMeta,ClosenessMeta,SimilarMeta,SolvingPuzzles,TeamCollab,Leader,Influence,GameLeader,LeastParticipation,Camaraderie,MostImportant_Mastermind,LeastImportant_Mastermind,MostImportant_ColoredLetters,LeastImportant_ColoredLetters,MostImportant_Cables,LeastImportant_Cables,MostImportant_FlyerCipher,LeastImportant_FlyerCipher,MostImportant_Myspace,LeastImportant_Myspace,MostImportant_Maze,LeastImportant_Maze
04A,4,9.0,8.75,8.5,7,8,8,7,7,5,7,3,7,4,3,5,7,3,8,3,4,7,4,5,8,3,7,5,3,3,6,3,4,7,3,6,4,3,7,10,3,8,10,2,7,8,04C,9.0,8.75,8.75,10,9,8,10,10,10,9,8,9,8,04C,04A,04C,04D,04B,04C,04A,04E,04D,04E,04B,04C,04A,04A,04D,04C,04E
04A,4,9.0,8.75,8.5,7,8,8,7,7,5,7,3,7,4,3,5,7,3,8,3,4,7,4,5,8,3,7,5,3,3,6,3,4,7,3,6,4,3,7,10,3,8,10,2,7,8,04D,8.25,9.25,8.5,10,9,9,10,8,10,9,9,8,8,04C,04A,04C,04D,04B,04C,04A,04E,04D,04E,04B,04C,04A,04A,04D,04C,04E
04A,4,9.0,8.75,8.5,7,8,8,7,7,5,7,3,7,4,3,5,7,3,8,3,4,7,4,5,8,3,7,5,3,3,6,3,4,7,3,6,4,3,7,10,3,8,10,2,7,8,04E,9.5,9.5,9.75,10,8,9,9,8,10,8,9,10,9,04C,04A,04C,04D,04B,04C,04A,04E,04D,04E,04B,04C,04A,04A,04D,04C,04E
18C,18,8.0,8.0,7.75,8,8,8,10,8,8,7,7,7,3,6,9,6,7,8,2,7,10,8,6,8,2,5,7,10,7,10,5,4,17,10,7,8,4,3,15,7,10,8,3,5,10,18E,7.5,8.25,8.0,9,8,8,9,9,9,9,9,9,9,18A,18E,18A,18D,18E,18C,18D,18A,18D,18A,18C,18B,18C,18B,18C,18A,18C
18C,18,8.0,8.0,7.75,8,8,8,10,8,8,7,7,7,3,6,9,6,7,8,2,7,10,8,6,8,2,5,7,10,7,10,5,4,17,10,7,8,4,3,15,7,10,8,3,5,10,18A,9.0,8.25,9.25,10,10,8,10,10,8,8,8,8,8,18A,18E,18A,18D,18E,18C,18D,18A,18D,18A,18C,18B,18C,18B,18C,18A,18C
18C,18,8.0,8.0,7.75,8,8,8,10,8,8,7,7,7,3,6,9,6,7,8,2,7,10,8,6,8,2,5,7,10,7,10,5,4,17,10,7,8,4,3,15,7,10,8,3,5,10,18D,9.25,9.0,9.25,10,9,9,8,8,8,9,9,8,9,18A,18E,18A,18D,18E,18C,18D,18A,18D,18A,18C,18B,18C,18B,18C,18A,18C
18C,18,8.0,8.0,7.75,8,8,8,10,8,8,7,7,7,3,6,9,6,7,8,2,7,10,8,6,8,2,5,7,10,7,10,5,4,17,10,7,8,4,3,15,7,10,8,3,5,10,18B,5.0,5.0,5.0,8,3,5,0,0,3,3,3,10,10,18A,18E,18A,18D,18E,18C,18D,18A,18D,18A,18C,18B,18C,18B,18C,18A,18C
18A,18,9.0,8.5,9.0,8,9,9,6,6,7,6,7,8,2,5,4,5,6,6,2,5,2,1,6,6,3,7,2,7,7,8,4,6,8,5,7,7,3,6,4,2,8,8,2,7,4,18B,9.0,9.0,8.25,10,9,8,10,10,9,9,8,9,9,18B,18D,18D,18E,18A,18B,18A,18C,18A,18D,18E,18B,18A,18C,18E,18E,18B
18A,18,9.0,8.5,9.0,8,9,9,6,6,7,6,7,8,2,5,4,5,6,6,2,5,2,1,6,6,3,7,2,7,7,8,4,6,8,5,7,7,3,6,4,2,8,8,2,7,4,18C,8.75,8.75,9.25,9,8,8,8,8,8,7,7,8,8,18B,18D,18D,18E,18A,18B,18A,18C,18A,18D,18E,18B,18A,18C,18E,18E,18B
18A,18,9.0,8.5,9.0,8,9,9,6,6,7,6,7,8,2,5,4,5,6,6,2,5,2,1,6,6,3,7,2,7,7,8,4,6,8,5,7,7,3,6,4,2,8,8,2,7,4,18D,9.0,9.0,9.0,9,8,7,7,7,8,8,7,8,8,18B,18D,18D,18E,18A,18B,18A,18C,18A,18D,18E,18B,18A,18C,18E,18E,18B
18A,18,9.0,8.5,9.0,8,9,9,6,6,7,6,7,8,2,5,4,5,6,6,2,5,2,1,6,6,3,7,2,7,7,8,4,6,8,5,7,7,3,6,4,2,8,8,2,7,4,18E,8.5,8.5,8.0,8,7,8,7,7,8,8,8,8,8,18B,18D,18D,18E,18A,18B,18A,18C,18A,18D,18E,18B,18A,18C,18E,18E,18B
04C,4,9.25,5.5,6.75,8,5,9,7,3,1,7,2,6,5,8,13,0,2,5,2,7,3,1,1,9,4,8,7,7,7,8,4,3,7,8,7,8,3,4,9,2,8,10,3,8,12,04A,7.5,6.5,6.75,9,10,4,10,10,10,10,3,4,7,04A,04E,04E,04D,04E,04C,04B,04C,04A,04C,04D,04E,04C,04E,04C,04B,04E
04C,4,9.25,5.5,6.75,8,5,9,7,3,1,7,2,6,5,8,13,0,2,5,2,7,3,1,1,9,4,8,7,7,7,8,4,3,7,8,7,8,3,4,9,2,8,10,3,8,12,04B,5.75,5.75,6.25,8,3,7,7,2,8,4,6,8,2,04A,04E,04E,04D,04E,04C,04B,04C,04A,04C,04D,04E,04C,04E,04C,04B,04E
04C,4,9.25,5.5,6.75,8,5,9,7,3,1,7,2,6,5,8,13,0,2,5,2,7,3,1,1,9,4,8,7,7,7,8,4,3,7,8,7,8,3,4,9,2,8,10,3,8,12,04D,6.5,5.25,6.0,7,1,2,6,0,6,0,1,6,8,04A,04E,04E,04D,04E,04C,04B,04C,04A,04C,04D,04E,04C,04E,04C,04B,04E
04C,4,9.25,5.5,6.75,8,5,9,7,3,1,7,2,6,5,8,13,0,2,5,2,7,3,1,1,9,4,8,7,7,7,8,4,3,7,8,7,8,3,4,9,2,8,10,3,8,12,04E,6.5,7.25,6.25,8,2,0,6,2,7,1,1,9,6,04A,04E,04E,04D,04E,04C,04B,04C,04A,04C,04D,04E,04C,04E,04C,04B,04E
18E,18,9.75,7.25,9.0,7,9,10,6,7,5,7,8,9,2,9,7,7,7,8,2,7,7,4,4,8,1,8,4,7,8,9,3,8,9,6,8,10,2,8,8,5,10,10,2,9,7,18B,10.0,8.75,9.0,9,4,4,5,5,7,4,4,8,10,18B,18B,18B,18B,18D,18B,18A,18C,18E,18A,18E,18B,18C,18B,18C,18D,18A
18E,18,9.75,7.25,9.0,7,9,10,6,7,5,7,8,9,2,9,7,7,7,8,2,7,7,4,4,8,1,8,4,7,8,9,3,8,9,6,8,10,2,8,8,5,10,10,2,9,7,18D,10.0,9.0,9.75,9,9,9,9,9,9,9,8,8,9,18B,18B,18B,18B,18D,18B,18A,18C,18E,18A,18E,18B,18C,18B,18C,18D,18A
18E,18,9.75,7.25,9.0,7,9,10,6,7,5,7,8,9,2,9,7,7,7,8,2,7,7,4,4,8,1,8,4,7,8,9,3,8,9,6,8,10,2,8,8,5,10,10,2,9,7,18A,10.0,8.25,10.0,9,9,7,9,9,9,8,6,8,10,18B,18B,18B,18B,18D,18B,18A,18C,18E,18A,18E,18B,18C,18B,18C,18D,18A
18E,18,9.75,7.25,9.0,7,9,10,6,7,5,7,8,9,2,9,7,7,7,8,2,7,7,4,4,8,1,8,4,7,8,9,3,8,9,6,8,10,2,8,8,5,10,10,2,9,7,18C,10.0,7.5,10.0,9,8,7,9,9,9,7,7,8,9,18B,18B,18B,18B,18D,18B,18A,18C,18E,18A,18E,18B,18C,18B,18C,18D,18A
18B,18,8.25,7.75,7.75,7,7,8,7,5,3,4,4,6,3,5,10,6,4,3,4,5,12,3,6,7,2,5,4,6,5,6,3,7,10,6,6,4,3,4,5,5,8,7,2,0,7,18A,8.0,7.5,8.5,10,10,7,10,10,10,10,8,7,8,18E,18D,18E,18C,18D,18E,18C,18E,18B,18A,18E,18B,18D,18D,18B,18D,18B
18B,18,8.25,7.75,7.75,7,7,8,7,5,3,4,4,6,3,5,10,6,4,3,4,5,12,3,6,7,2,5,4,6,5,6,3,7,10,6,6,4,3,4,5,5,8,7,2,0,7,18C,6.75,6.5,6.75,3,2,2,0,0,3,2,2,6,7,18E,18D,18E,18C,18D,18E,18C,18E,18B,18A,18E,18B,18D,18D,18B,18D,18B
18B,18,8.25,7.75,7.75,7,7,8,7,5,3,4,4,6,3,5,10,6,4,3,4,5,12,3,6,7,2,5,4,6,5,6,3,7,10,6,6,4,3,4,5,5,8,7,2,0,7,18D,7.25,6.75,6.75,3,1,2,0,0,2,1,1,7,8,18E,18D,18E,18C,18D,18E,18C,18E,18B,18A,18E,18B,18D,18D,18B,18D,18B
18B,18,8.25,7.75,7.75,7,7,8,7,5,3,4,4,6,3,5,10,6,4,3,4,5,12,3,6,7,2,5,4,6,5,6,3,7,10,6,6,4,3,4,5,5,8,7,2,0,7,18E,6.5,7.25,7.0,4,3,2,0,0,3,2,2,8,7,18E,18D,18E,18C,18D,18E,18C,18E,18B,18A,18E,18B,18D,18D,18B,18D,18B
21B,21,7.75,8.0,6.25,8,8,7,7,6,4,7,7,3,2,9,12,1,3,4,1,2,1,3,4,9,2,7,3,7,6,7,3,8,5,5,5,6,3,7,5,8,6,10,4,4,12,21A,7.0,6.0,7.25,7,7,7,7,7,7,5,7,7,7,21B,21A,21B,21A,21C,21B,21A,21C,21B,21A,21B,21B,21A,21C,21A,21C,21A
21B,21,7.75,8.0,6.25,8,8,7,7,6,4,7,7,3,2,9,12,1,3,4,1,2,1,3,4,9,2,7,3,7,6,7,3,8,5,5,5,6,3,7,5,8,6,10,4,4,12,21C,7.0,6.5,8.0,7,3,5,6,3,7,2,4,9,9,21B,21A,21B,21A,21C,21B,21A,21C,21B,21A,21B,21B,21A,21C,21A,21C,21A
22A,22,8.0,6.5,7.75,6,7,8,6,7,3,7,4,9,3,7,8,8,6,8,4,7,9,4,5,7,3,9,5,7,6,7,5,7,15,8,3,8,4,5,15,3,4,7,3,1,10,22B,8.5,7.25,9.0,10,7,8,9,8,7,6,8,8,8,22E,22E,22E,22C,22B,22E,22D,22E,22A,22A,22B,22E,22B,22B,22A,22B,22C
22A,22,8.0,6.5,7.75,6,7,8,6,7,3,7,4,9,3,7,8,8,6,8,4,7,9,4,5,7,3,9,5,7,6,7,5,7,15,8,3,8,4,5,15,3,4,7,3,1,10,22C,7.25,8.25,7.75,9,4,6,8,5,7,3,8,8,6,22E,22E,22E,22C,22B,22E,22D,22E,22A,22A,22B,22E,22B,22B,22A,22B,22C
22A,22,8.0,6.5,7.75,6,7,8,6,7,3,7,4,9,3,7,8,8,6,8,4,7,9,4,5,7,3,9,5,7,6,7,5,7,15,8,3,8,4,5,15,3,4,7,3,1,10,22E,7.25,8.5,7.75,9,6,6,8,6,8,7,6,6,8,22E,22E,22E,22C,22B,22E,22D,22E,22A,22A,22B,22E,22B,22B,22A,22B,22C
22A,22,8.0,6.5,7.75,6,7,8,6,7,3,7,4,9,3,7,8,8,6,8,4,7,9,4,5,7,3,9,5,7,6,7,5,7,15,8,3,8,4,5,15,3,4,7,3,1,10,22D,8.0,7.75,7.75,7,7,9,8,8,7,8,8,7,8,22E,22E,22E,22C,22B,22E,22D,22E,22A,22A,22B,22E,22B,22B,22A,22B,22C
22C,22,9.75,8.0,8.25,7,7,7,6,8,2,9,7,8,3,7,8,7,7,8,3,3,9,9,2,7,2,2,9,5,7,7,3,8,8,6,8,8,2,7,5,4,9,5,2,8,5,22A,10.0,10.0,10.0,10,9,9,8,6,10,8,9,8,10,22A,22A,22A,22C,22B,22E,22B,22A,22C,22E,22C,22A,22B,22A,22C,22E,22D
22C,22,9.75,8.0,8.25,7,7,7,6,8,2,9,7,8,3,7,8,7,7,8,3,3,9,9,2,7,2,2,9,5,7,7,3,8,8,6,8,8,2,7,5,4,9,5,2,8,5,22B,10.0,8.75,10.0,10,10,7,10,10,10,10,7,8,10,22A,22A,22A,22C,22B,22E,22B,22A,22C,22E,22C,22A,22B,22A,22C,22E,22D
22C,22,9.75,8.0,8.25,7,7,7,6,8,2,9,7,8,3,7,8,7,7,8,3,3,9,9,2,7,2,2,9,5,7,7,3,8,8,6,8,8,2,7,5,4,9,5,2,8,5,22D,10.0,9.0,10.0,7,0,6,0,0,7,0,5,8,9,22A,22A,22A,22C,22B,22E,22B,22A,22C,22E,22C,22A,22B,22A,22C,22E,22D
22C,22,9.75,8.0,8.25,7,7,7,6,8,2,9,7,8,3,7,8,7,7,8,3,3,9,9,2,7,2,2,9,5,7,7,3,8,8,6,8,8,2,7,5,4,9,5,2,8,5,22E,9.5,8.5,8.75,10,8,6,8,8,10,8,8,9,8,22A,22A,22A,22C,22B,22E,22B,22A,22C,22E,22C,22A,22B,22A,22C,22E,22D
22B,22,8.75,8.25,9.5,7,8,10,9,6,3,10,1,0,2,0,5,2,0,4,1,0,3,2,5,4,2,1,2,6,5,10,4,1,7,7,6,7,3,9,5,0,9,0,3,10,5,22A,9.25,10.0,9.5,10,10,8,10,10,9,8,10,7,10,22A,22A,22A,22B,22B,22E,22B,22C,22B,22A,22B,22A,22B,22B,22C,22B,22C
22B,22,8.75,8.25,9.5,7,8,10,9,6,3,10,1,0,2,0,5,2,0,4,1,0,3,2,5,4,2,1,2,6,5,10,4,1,7,7,6,7,3,9,5,0,9,0,3,10,5,22C,8.25,9.25,7.5,10,10,7,10,10,10,10,10,8,10,22A,22A,22A,22B,22B,22E,22B,22C,22B,22A,22B,22A,22B,22B,22C,22B,22C
22B,22,8.75,8.25,9.5,7,8,10,9,6,3,10,1,0,2,0,5,2,0,4,1,0,3,2,5,4,2,1,2,6,5,10,4,1,7,7,6,7,3,9,5,0,9,0,3,10,5,22E,9.0,9.0,8.25,10,10,8,10,10,10,10,10,9,7,22A,22A,22A,22B,22B,22E,22B,22C,22B,22A,22B,22A,22B,22B,22C,22B,22C
22B,22,8.75,8.25,9.5,7,8,10,9,6,3,10,1,0,2,0,5,2,0,4,1,0,3,2,5,4,2,1,2,6,5,10,4,1,7,7,6,7,3,9,5,0,9,0,3,10,5,22D,6.25,6.0,6.0,6,0,4,0,0,5,0,0,8,10,22A,22A,22A,22B,22B,22E,22B,22C,22B,22A,22B,22A,22B,22B,22C,22B,22C
22D,22,8.5,7.5,8.0,4,4,7,3,6,6,2,4,6,3,6,15,4,2,6,3,1,15,1,1,1,3,0,5,3,3,4,3,2,10,4,4,6,4,3,17,6,1,8,3,0,19,22A,8.75,8.25,8.0,9,7,6,8,8,8,7,6,8,8,22A,22A,22A,22D,22A,22A,22C,22C,22D,22A,22D,22A,22E,22C,22D,22B,22D
22D,22,8.5,7.5,8.0,4,4,7,3,6,6,2,4,6,3,6,15,4,2,6,3,1,15,1,1,1,3,0,5,3,3,4,3,2,10,4,4,6,4,3,17,6,1,8,3,0,19,22B,6.0,6.0,6.0,4,0,4,0,0,4,0,1,6,6,22A,22A,22A,22D,22A,22A,22C,22C,22D,22A,22D,22A,22E,22C,22D,22B,22D
22D,22,8.5,7.5,8.0,4,4,7,3,6,6,2,4,6,3,6,15,4,2,6,3,1,15,1,1,1,3,0,5,3,3,4,3,2,10,4,4,6,4,3,17,6,1,8,3,0,19,22C,6.0,6.0,6.0,4,0,1,0,0,3,0,6,8,6,22A,22A,22A,22D,22A,22A,22C,22C,22D,22A,22D,22A,22E,22C,22D,22B,22D
22D,22,8.5,7.5,8.0,4,4,7,3,6,6,2,4,6,3,6,15,4,2,6,3,1,15,1,1,1,3,0,5,3,3,4,3,2,10,4,4,6,4,3,17,6,1,8,3,0,19,22E,6.0,6.0,6.0,4,0,1,0,0,3,0,6,6,6,22A,22A,22A,22D,22A,22A,22C,22C,22D,22A,22D,22A,22E,22C,22D,22B,22D
22E,22,9.75,8.25,10.0,9,9,10,7,6,0,2,8,5,3,10,5,5,7,5,3,5,5,1,3,1,2,8,3,6,5,8,3,5,15,8,8,8,4,9,20,1,7,8,3,9,10,22A,10.0,10.0,10.0,10,10,8,10,10,10,10,8,9,9,22A,22A,22A,22C,22A,22E,22A,22C,22E,22A,22C,22C,22E,22E,22C,22B,22D
22E,22,9.75,8.25,10.0,9,9,10,7,6,0,2,8,5,3,10,5,5,7,5,3,5,5,1,3,1,2,8,3,6,5,8,3,5,15,8,8,8,4,9,20,1,7,8,3,9,10,22B,10.0,9.0,9.75,10,10,9,10,10,10,10,9,10,10,22A,22A,22A,22C,22A,22E,22A,22C,22E,22A,22C,22C,22E,22E,22C,22B,22D
22E,22,9.75,8.25,10.0,9,9,10,7,6,0,2,8,5,3,10,5,5,7,5,3,5,5,1,3,1,2,8,3,6,5,8,3,5,15,8,8,8,4,9,20,1,7,8,3,9,10,22C,10.0,10.0,9.75,10,9,9,10,10,10,9,9,10,8,22A,22A,22A,22C,22A,22E,22A,22C,22E,22A,22C,22C,22E,22E,22C,22B,22D
22E,22,9.75,8.25,10.0,9,9,10,7,6,0,2,8,5,3,10,5,5,7,5,3,5,5,1,3,1,2,8,3,6,5,8,3,5,15,8,8,8,4,9,20,1,7,8,3,9,10,22D,9.25,9.0,10.0,7,2,5,0,0,6,0,5,9,10,22A,22A,22A,22C,22A,22E,22A,22C,22E,22A,22C,22C,22E,22E,22C,22B,22D
13D,13,9.25,8.5,7.75,8,9,9,7,8,0,8,2,9,4,7,10,0,7,5,3,9,2,1,7,7,3,9,2,10,4,10,4,7,9,1,5,3,3,6,6,10,6,10,4,10,15,13A,8.75,8.75,8.75,10,9,6,10,10,9,9,6,10,10,13A,13C,13A,13B,13C,13A,13D,13D,13C,13E,13B,13D,13A,13E,13C,13A,13C
13D,13,9.25,8.5,7.75,8,9,9,7,8,0,8,2,9,4,7,10,0,7,5,3,9,2,1,7,7,3,9,2,10,4,10,4,7,9,1,5,3,3,6,6,10,6,10,4,10,15,13B,8.75,8.25,8.0,10,9,6,10,10,9,8,5,8,10,13A,13C,13A,13B,13C,13A,13D,13D,13C,13E,13B,13D,13A,13E,13C,13A,13C
13D,13,9.25,8.5,7.75,8,9,9,7,8,0,8,2,9,4,7,10,0,7,5,3,9,2,1,7,7,3,9,2,10,4,10,4,7,9,1,5,3,3,6,6,10,6,10,4,10,15,13C,8.75,8.0,8.75,10,10,6,10,10,9,9,6,8,10,13A,13C,13A,13B,13C,13A,13D,13D,13C,13E,13B,13D,13A,13E,13C,13A,13C
13D,13,9.25,8.5,7.75,8,9,9,7,8,0,8,2,9,4,7,10,0,7,5,3,9,2,1,7,7,3,9,2,10,4,10,4,7,9,1,5,3,3,6,6,10,6,10,4,10,15,13E,8.75,7.75,8.0,9,9,6,10,10,9,8,6,8,10,13A,13C,13A,13B,13C,13A,13D,13D,13C,13E,13B,13D,13A,13E,13C,13A,13C
13B,13,8.75,7.25,8.0,7,8,8,6,8,2,9,1,8,4,8,7,6,4,6,2,4,2,3,4,7,3,7,3,8,4,7,4,7,10,7,4,8,3,7,7,8,2,9,4,3,7,13A,9.25,8.75,9.0,10,8,6,8,8,9,7,6,8,9,13D,13A,13A,13B,13E,13A,13E,13C,13B,13D,13A,13E,13C,13E,13B,13D,13B
13B,13,8.75,7.25,8.0,7,8,8,6,8,2,9,1,8,4,8,7,6,4,6,2,4,2,3,4,7,3,7,3,8,4,7,4,7,10,7,4,8,3,7,7,8,2,9,4,3,7,13C,9.0,8.25,9.0,10,8,6,8,8,9,8,7,8,9,13D,13A,13A,13B,13E,13A,13E,13C,13B,13D,13A,13E,13C,13E,13B,13D,13B
13B,13,8.75,7.25,8.0,7,8,8,6,8,2,9,1,8,4,8,7,6,4,6,2,4,2,3,4,7,3,7,3,8,4,7,4,7,10,7,4,8,3,7,7,8,2,9,4,3,7,13D,9.25,8.5,9.0,10,8,6,8,8,9,8,7,7,9,13D,13A,13A,13B,13E,13A,13E,13C,13B,13D,13A,13E,13C,13E,13B,13D,13B
13B,13,8.75,7.25,8.0,7,8,8,6,8,2,9,1,8,4,8,7,6,4,6,2,4,2,3,4,7,3,7,3,8,4,7,4,7,10,7,4,8,3,7,7,8,2,9,4,3,7,13E,9.5,8.5,9.25,10,8,7,8,8,9,8,7,8,9,13D,13A,13A,13B,13E,13A,13E,13C,13B,13D,13A,13E,13C,13E,13B,13D,13B
04D,4,8.0,8.25,7.25,4,8,3,10,5,10,3,3,7,3,5,10,6,3,7,3,6,10,2,5,8,3,8,4,7,3,5,4,3,10,5,3,5,3,2,9,5,8,8,3,8,10,04A,9.0,6.5,6.25,8,8,8,9,10,8,8,8,7,8,04C,04A,04C,04D,04E,04E,04D,04E,04B,04B,04A,04E,04D,04C,04D,04C,04A
04D,4,8.0,8.25,7.25,4,8,3,10,5,10,3,3,7,3,5,10,6,3,7,3,6,10,2,5,8,3,8,4,7,3,5,4,3,10,5,3,5,3,2,9,5,8,8,3,8,10,04B,8.0,6.5,7.5,7,1,8,1,1,5,1,5,8,8,04C,04A,04C,04D,04E,04E,04D,04E,04B,04B,04A,04E,04D,04C,04D,04C,04A
04D,4,8.0,8.25,7.25,4,8,3,10,5,10,3,3,7,3,5,10,6,3,7,3,6,10,2,5,8,3,8,4,7,3,5,4,3,10,5,3,5,3,2,9,5,8,8,3,8,10,04C,5.0,5.0,5.0,3,0,3,0,0,5,0,3,8,8,04C,04A,04C,04D,04E,04E,04D,04E,04B,04B,04A,04E,04D,04C,04D,04C,04A
04D,4,8.0,8.25,7.25,4,8,3,10,5,10,3,3,7,3,5,10,6,3,7,3,6,10,2,5,8,3,8,4,7,3,5,4,3,10,5,3,5,3,2,9,5,8,8,3,8,10,04E,7.75,6.5,6.5,7,1,5,0,0,5,0,5,9,9,04C,04A,04C,04D,04E,04E,04D,04E,04B,04B,04A,04E,04D,04C,04D,04C,04A
13C,13,10.0,8.25,10.0,6,10,8,5,8,0,7,5,6,3,8,10,4,5,5,2,3,5,3,8,10,2,10,5,10,7,10,3,4,8,8,8,10,3,5,8,8,3,10,2,10,5,13A,10.0,10.0,10.0,10,6,6,10,10,10,5,5,10,10,13A,13D,13D,13B,13C,13D,13B,13A,13C,13D,13B,13E,13C,13E,13C,13A,13B
13C,13,10.0,8.25,10.0,6,10,8,5,8,0,7,5,6,3,8,10,4,5,5,2,3,5,3,8,10,2,10,5,10,7,10,3,4,8,8,8,10,3,5,8,8,3,10,2,10,5,13B,10.0,10.0,10.0,10,6,5,10,10,10,6,5,7,10,13A,13D,13D,13B,13C,13D,13B,13A,13C,13D,13B,13E,13C,13E,13C,13A,13B
13C,13,10.0,8.25,10.0,6,10,8,5,8,0,7,5,6,3,8,10,4,5,5,2,3,5,3,8,10,2,10,5,10,7,10,3,4,8,8,8,10,3,5,8,8,3,10,2,10,5,13D,10.0,10.0,10.0,10,6,4,10,8,10,7,5,10,10,13A,13D,13D,13B,13C,13D,13B,13A,13C,13D,13B,13E,13C,13E,13C,13A,13B
13C,13,10.0,8.25,10.0,6,10,8,5,8,0,7,5,6,3,8,10,4,5,5,2,3,5,3,8,10,2,10,5,10,7,10,3,4,8,8,8,10,3,5,8,8,3,10,2,10,5,13E,10.0,9.75,10.0,10,4,3,10,6,10,4,4,10,10,13A,13D,13D,13B,13C,13D,13B,13A,13C,13D,13B,13E,13C,13E,13C,13A,13B
13A,13,8.25,8.75,7.75,8,8,9,7,7,3,8,6,9,3,10,15,2,3,6,3,0,2,3,5,9,3,8,5,10,2,10,4,10,20,1,0,2,3,10,5,10,0,10,4,8,10,13B,8.0,8.5,5.5,8,7,3,9,7,9,7,4,7,7,13A,13C,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13C,13D,13B
13A,13,8.25,8.75,7.75,8,8,9,7,7,3,8,6,9,3,10,15,2,3,6,3,0,2,3,5,9,3,8,5,10,2,10,4,10,20,1,0,2,3,10,5,10,0,10,4,8,10,13C,9.0,8.75,8.75,10,9,7,10,9,10,9,8,3,8,13A,13C,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13C,13D,13B
13A,13,8.25,8.75,7.75,8,8,9,7,7,3,8,6,9,3,10,15,2,3,6,3,0,2,3,5,9,3,8,5,10,2,10,4,10,20,1,0,2,3,10,5,10,0,10,4,8,10,13D,6.25,9.0,7.5,9,8,4,9,7,9,9,4,7,10,13A,13C,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13C,13D,13B
13A,13,8.25,8.75,7.75,8,8,9,7,7,3,8,6,9,3,10,15,2,3,6,3,0,2,3,5,9,3,8,5,10,2,10,4,10,20,1,0,2,3,10,5,10,0,10,4,8,10,13E,8.25,8.0,6.25,9,8,7,9,8,9,9,7,9,10,13A,13C,13A,13C,13C,13A,13C,13D,13A,13D,13E,13D,13E,13E,13C,13D,13B
23D,23,9.5,8.75,7.75,8,8,10,6,7,4,6,7,9,2,8,5,9,5,6,2,7,4,3,6,10,2,10,5,7,6,7,3,8,8,10,4,8,5,8,10,3,10,4,2,10,10,23A,7.5,5.5,6.25,10,10,8,10,0,10,10,10,5,5,23B,23C,23B,23A,23C,23C,23A,23B,23D,23D,23E,23B,23A,23B,23D,23B,23E
23D,23,9.5,8.75,7.75,8,8,10,6,7,4,6,7,9,2,8,5,9,5,6,2,7,4,3,6,10,2,10,5,7,6,7,3,8,8,10,4,8,5,8,10,3,10,4,2,10,10,23B,9.25,8.0,8.0,8,6,6,5,5,7,5,5,10,9,23B,23C,23B,23A,23C,23C,23A,23B,23D,23D,23E,23B,23A,23B,23D,23B,23E
23D,23,9.5,8.75,7.75,8,8,10,6,7,4,6,7,9,2,8,5,9,5,6,2,7,4,3,6,10,2,10,5,7,6,7,3,8,8,10,4,8,5,8,10,3,10,4,2,10,10,23C,9.0,9.5,9.0,10,8,9,5,5,8,8,10,7,10,23B,23C,23B,23A,23C,23C,23A,23B,23D,23D,23E,23B,23A,23B,23D,23B,23E
23D,23,9.5,8.75,7.75,8,8,10,6,7,4,6,7,9,2,8,5,9,5,6,2,7,4,3,6,10,2,10,5,7,6,7,3,8,8,10,4,8,5,8,10,3,10,4,2,10,10,23E,5.0,5.0,5.0,5,5,5,0,0,5,5,5,9,9,23B,23C,23B,23A,23C,23C,23A,23B,23D,23D,23E,23B,23A,23B,23D,23B,23E
23B,23,8.75,8.5,8.75,8,8,9,7,7,4,6,7,6,3,6,5,5,4,8,2,5,3,5,5,7,2,7,2,7,5,7,2,5,2,5,6,4,3,5,1,7,7,8,2,10,8,23A,7.75,7.75,9.0,10,10,9,10,10,10,10,10,7,8,23A,23A,23D,23A,23A,23D,23B,23C,23A,23E,23A,23C,23B,23D,23A,23B,23E
